VADEA_ID,VADEA_Breddegrad,VADEA_Lengdegrad,VADEA_Indeks
FJ_RSO_437,59.791764200000003,10.886291,1578
FJ_RSO_438,59.681640000000002,11.213050000000001,1577
FJ_RSO_439,60.342219999999998,10.4567,1576
FJ_RSO_44,60.038298810000001,11.26537536,1091
FJ_RSO_440,59.854272199999997,10.470338399999999,1575
FJ_RSO_441,59.417079999999999,11.66924,1574
FJ_RSO_442,59.411850000000001,11.4251,1573
FJ_RSO_443,59.641860000000001,11.281409999999999,1545
FJ_RSO_444,60.10577,10.8752,1544
FJ_RSO_445,59.291780000000003,11.02441,1543
FJ_RSO_446,59.958449999999999,11.21692,1542
FJ_RSO_447,59.61609,11.25839,1514
FJ_RSO_449,59.9743256,11.3260609,1512
FJ_RSO_45,59.602576999999997,10.761628,1092
FJ_RSO_450,59.853908500000003,9.0266906999999996,1511
FJ_RSO_451,59.913060000000002,10.623200000000001,1510
FJ_RSO_452,59.875250000000001,11.55158,1509
FJ_RSO_453,59.841918399999997,10.688575200000001,1508
FJ_RSO_454,59.385761299999999,11.569875400000001,1507
FJ_RSO_455,60.693874000000001,10.434053,1506
FJ_RSO_456,60.117620000000002,11.302860000000001,1505
FJ_RSO_457,60.030172299999997,11.3408301,1515
FJ_RSO_458,59.3265806,10.9885643,1504
FJ_RSO_459,60.1166847,11.489878900000001,1502
FJ_RSO_46,59.586530400000001,11.0781291,1115
FJ_RSO_460,59.175084699999999,11.216150499999999,1501
FJ_RSO_461,59.663134700000001,10.6531261,1500
FJ_RSO_462,60.07891,11.182320000000001,1499
FJ_RSO_463,60.176720199999998,11.5549964,1498
FJ_RSO_464,59.830770000000001,10.85012,1497
FJ_RSO_465,59.9040909,10.5174074,1496
FJ_RSO_466,59.786660099999999,10.798639700000001,1495
FJ_RSO_467,60.037590000000002,10.807840000000001,1494
FJ_RSO_468,59.351720999999998,10.927659200000001,1493
FJ_RSO_469,59.921972500000003,10.621783000000001,1503
FJ_RSO_47,59.9329277,10.6159988,1114
FJ_RSO_470,60.161462999999998,11.442169099999999,1516
FJ_RSO_471,59.275300000000001,10.86647,1517
FJ_RSO_472,59.343029999999999,10.719340000000001,1518
FJ_RSO_473,60.444249999999997,10.971539999999999,1541
FJ_RSO_474,60.831395899999997,10.984841100000001,1540
FJ_RSO_475,59.321420000000003,5.5852785000000003,1539
FJ_RSO_476,60.186523899999997,11.196801499999999,1538
FJ_RSO_477,59.566207499999997,11.317618599999999,1537
FJ_RSO_478,59.154389999999999,10.338889999999999,1536
FJ_RSO_479,60.494630000000001,11.13,1535
FJ_RSO_48,60.4634286,11.1813669,1113
FJ_RSO_480,59.904879200000003,10.506940699999999,1534
FJ_RSO_481,60.110331199999997,11.542290400000001,1533
FJ_RSO_482,60.093755100000003,10.866875800000001,1532
FJ_RSO_483,59.447040000000001,11.669230000000001,1531
FJ_RSO_484,59.444310000000002,11.67662,1530
FJ_RSO_485,59.424749400000003,11.4070638,1529
FJ_RSO_486,60.145863499999997,11.190124900000001,1528
FJ_RSO_487,59.777060200000001,10.751293199999999,1527
FJ_RSO_488,59.957582799999997,11.0317591,1526
FJ_RSO_489,59.434573299999997,10.6363383,1525
FJ_RSO_49,60.077899899999998,11.6117607,1112
FJ_RSO_490,61.596696700000003,5.0531911999999997,1524
FJ_RSO_491,59.846791099999997,10.4187648,1523
FJ_RSO_492,59.835360199999997,11.1350652,1522
FJ_RSO_493,60.228029999999997,11.1536005,1521
FJ_RSO_494,59.636133999999998,10.7434312,1520
FJ_RSO_495,60.208233999999997,10.9356946,1519
FJ_RSO_496,59.7153913,10.7846958,1570
FJ_RSO_497,59.613560100000001,11.087687499999999,1598
FJ_RSO_498,59.1804396,10.947768200000001,1677
FJ_RSO_499,59.524354099999996,11.605303299999999,1599
FJ_RSO_5,59.832570799999999,10.456910499999999,1156
FJ_RSO_50,59.274689100000003,11.0360662,1111
FJ_RSO_500,60.103719400000003,11.1566867,1675
FJ_RSO_502,59.663080000000001,10.85656,1673
FJ_RSO_503,59.717616599999999,11.177344,1672
FJ_RSO_504,59.087859999999999,10.88583,1671
FJ_RSO_505,59.467379999999999,11.254490000000001,1670
FJ_RSO_506,60.4236,11.24376,1669
FJ_RSO_507,60.195520000000002,11.005129999999999,1668
FJ_RSO_508,60.073897600000002,11.0372038,1667
FJ_RSO_509,59.641563400000003,10.6762806,1666
FJ_RSO_51,60.2093062,11.339045199999999,1110
FJ_RSO_510,59.440530000000003,11.38922,1665
FJ_RSO_511,60.291100200000002,11.277588,1664
FJ_RSO_512,60.103839999999998,11.15194,1663
FJ_RSO_513,60.084560000000003,11.15537,1662
FJ_RSO_514,60.125990000000002,11.03247,1661
FJ_RSO_515,60.331420000000001,11.239330000000001,1660
FJ_RSO_516,60.090969999999999,10.999969999999999,1659
FJ_RSO_517,59.432016699999998,11.3494042,1658
FJ_RSO_518,60.144500000000001,11.227639999999999,1657
FJ_RSO_519,60.269275800000003,11.232997900000001,1656
FJ_RSO_52,59.884682400000003,11.217706,1109
FJ_RSO_520,59.402270000000001,11.312340000000001,1655
FJ_RSO_521,59.37641,10.70965,1654
FJ_RSO_522,59.81212,10.81584,1653
FJ_RSO_523,59.189576600000002,10.8735073,1676
FJ_RSO_524,59.580359999999999,11.155939999999999,1678
FJ_RSO_525,59.919589999999999,11.596489999999999,1703
FJ_RSO_526,59.452893199999998,11.3176662,1679
FJ_RSO_527,59.439259999999997,11.395770000000001,1702
FJ_RSO_528,59.87256,11.238379999999999,1701
FJ_RSO_529,59.209662899999998,11.28463,1700
FJ_RSO_53,59.731480949999998,10.131581300000001,1108
FJ_RSO_530,59.458359999999999,11.131399999999999,1699
FJ_RSO_531,59.319110000000002,10.955270000000001,1698
FJ_RSO_532,60.534950000000002,10.322089999999999,1697
FJ_RSO_533,59.9417227,10.438799599999999,1696
FJ_RSO_534,59.700446300000003,10.8471057,1695
FJ_RSO_535,59.374466499999997,11.2944399,1694
FJ_RSO_537,59.947099999999999,10.797079999999999,1692
FJ_RSO_538,59.199399999999997,11.14941,1691
FJ_RSO_539,59.8626401,10.665891999999999,1690
FJ_RSO_54,59.362461799999998,11.3915624,1107
FJ_RSO_540,60.289547399999996,11.1630746,1689
FJ_RSO_541,59.5433837,10.7316631,1688
FJ_RSO_542,60.361498400000002,11.328776899999999,1687
FJ_RSO_543,59.487217299999998,10.658292599999999,1686
FJ_RSO_544,59.726844900000003,11.287446900000001,1685
FJ_RSO_545,59.505466300000002,11.2598082,1684
FJ_RSO_546,59.853279999999998,11.24062,1683
FJ_RSO_547,59.59131842,10.78565115,1682
FJ_RSO_548,59.351059999999997,10.863960000000001,1681
FJ_RSO_549,59.997280000000003,11.282389999999999,1680
FJ_RSO_55,59.113541099999999,11.4242294,1106
FJ_RSO_551,59.1460662,11.3831059,1651
FJ_RSO_553,59.709465799999997,10.868448300000001,1649
FJ_RSO_554,59.753494000000003,11.4252792,1621
FJ_RSO_555,59.2676315,10.8985854,1620
FJ_RSO_556,59.310790500000003,11.0112728,1619
FJ_RSO_557,59.683200100000001,11.296959299999999,1618
FJ_RSO_558,59.946460000000002,10.80181,1617
FJ_RSO_559,59.520359999999997,10.70539,1616
FJ_RSO_56,59.422938500000001,11.446479200000001,1105
FJ_RSO_560,59.305439999999997,11.19942,1615
FJ_RSO_561,59.204227299999999,10.933630300000001,1614
FJ_RSO_562,59.875980400000003,10.479032200000001,1613
FJ_RSO_563,59.778129999999997,11.831860000000001,1612
FJ_RSO_564,59.903785499999998,10.4655915,1622
FJ_RSO_565,60.0084941,12.230719799999999,1611
FJ_RSO_566,59.199550899999998,10.8367541,1609
FJ_RSO_567,59.7148197,10.8210964,1608
FJ_RSO_568,59.899651599999999,10.5146806,1607
FJ_RSO_569,60.046306700000002,11.0763246,1606
FJ_RSO_57,59.765037700000001,10.8068074,1104
FJ_RSO_570,60.097349999999999,11.05799,1605
FJ_RSO_571,59.268689999999999,10.76394,1604
FJ_RSO_572,60.006363999999998,11.4011472,1603
FJ_RSO_573,59.71951,10.91761,1602
FJ_RSO_574,59.196739700000002,10.969261100000001,1601
FJ_RSO_575,59.923549999999999,10.558350000000001,1600
FJ_RSO_576,59.959306900000001,10.981586200000001,1610
FJ_RSO_577,59.892116000000001,10.6117872,1623
FJ_RSO_578,59.916344199999997,10.6404291,1624
FJ_RSO_579,59.900024100000003,10.515873900000001,1625
FJ_RSO_58,59.754615200000003,10.837449700000001,1103
FJ_RSO_580,59.372709899999997,10.6651604,1648
FJ_RSO_581,60.338628700000001,11.021907799999999,1647
FJ_RSO_582,59.244790000000002,11.3071,1646
FJ_RSO_583,59.938759300000001,10.7583819,1645
FJ_RSO_585,59.265786990000002,10.40070431,1643
FJ_RSO_586,59.264108999999998,11.000028,1642
FJ_RSO_587,59.725023499999999,10.692833800000001,1641
FJ_RSO_588,60.092239999999997,11.402520000000001,1640
FJ_RSO_589,59.323720000000002,10.834239999999999,1639
FJ_RSO_59,59.275193100000003,10.8833761,1102
FJ_RSO_590,59.47936,10.848229999999999,1638
FJ_RSO_591,59.266222200000001,11.041544200000001,1637
FJ_RSO_592,59.253520000000002,11.09736,1636
FJ_RSO_593,59.712359999999997,11.329129999999999,1635
FJ_RSO_594,59.236148999999997,10.981961500000001,1634
FJ_RSO_595,59.906687900000001,10.622993599999999,1633
FJ_RSO_596,59.805501800000002,10.624140799999999,1632
FJ_RSO_597,60.066760000000002,11.35708,1631
FJ_RSO_598,59.533650000000002,11.30217,1630
FJ_RSO_599,59.388330000000003,11.16652,1629
FJ_RSO_6,59.594266699999999,11.1802186,1155
FJ_RSO_60,60.251832299999997,11.208821,1101
FJ_RSO_600,59.601819999999996,10.928599999999999,1628
FJ_RSO_601,59.927979999999998,11.14471,1627
FJ_RSO_602,59.917786999999997,10.462075199999999,1626
FJ_RSO_603,60.413440000000001,11.05275,1492
FJ_RSO_604,59.802599999999998,10.38937,1491
FJ_RSO_605,59.995719999999999,11.31287,1490
FJ_RSO_606,60.7932974,11.094282,1463
FJ_RSO_607,60.7932974,11.094282,1354
FJ_RSO_608,59.059249999999999,11.06513,1353
FJ_RSO_609,60.104282599999998,11.375441800000001,1352
FJ_RSO_61,59.954047799999998,10.786966899999999,1100
FJ_RSO_610,59.829030000000003,10.46393,1351
FJ_RSO_611,59.348059999999997,11.11617,1350
FJ_RSO_612,60.297130029999998,11.1489215,1349
FJ_RSO_613,59.19923,11.14875,1348
FJ_RSO_614,59.843031600000003,10.4659876,1347
FJ_RSO_615,60.158380800000003,11.1202617,1346
FJ_RSO_616,60.058030199999997,11.391768600000001,1345
FJ_RSO_617,59.268619999999999,10.748749999999999,1355
FJ_RSO_618,59.740494699999999,10.7749381,1344
FJ_RSO_619,59.754440500000001,11.000110400000001,1342
FJ_RSO_62,59.960860099999998,10.691239700000001,1099
FJ_RSO_620,60.901195899999998,10.8538487,1341
FJ_RSO_621,60.115275500000003,10.832374700000001,1340
FJ_RSO_622,59.256595400000002,10.9903257,1339
FJ_RSO_623,59.274229200000001,10.2403168,1338
FJ_RSO_624,60.002851470000003,11.04436961,1337
FJ_RSO_625,59.923345900000001,10.9421538,1336
FJ_RSO_626,59.977778899999997,11.3642658,1335
FJ_RSO_627,59.267181999999998,11.0393381,1334
FJ_RSO_628,59.483840499999999,11.2285304,1333
FJ_RSO_629,60.340922800000001,11.3337071,1343
FJ_RSO_63,59.650084300000003,11.0070526,1098
FJ_RSO_630,60.230767800000002,11.403015699999999,1356
FJ_RSO_631,59.835540199999997,11.138369300000001,1357
FJ_RSO_632,60.140569999999997,11.248469999999999,1358
FJ_RSO_633,59.958696000000003,10.7859455,1381
FJ_RSO_634,59.960556799999999,10.6847584,1380
FJ_RSO_635,59.383319999999998,11.16822,1379
FJ_RSO_636,59.208998999999999,11.132282699999999,1378
FJ_RSO_637,59.410031500000002,11.1624423,1377
FJ_RSO_638,59.452860000000001,11.317640000000001,1376
FJ_RSO_639,59.925591500000003,10.682734699999999,1375
FJ_RSO_64,59.532710000000002,11.64428,1097
FJ_RSO_640,59.95684,10.6342,1374
FJ_RSO_641,59.9588088,11.116038100000001,1373
FJ_RSO_643,59.487050000000004,11.24497,1371
FJ_RSO_644,59.446004000000002,11.2478105,1370
FJ_RSO_645,59.843945400000003,10.458103700000001,1369
FJ_RSO_646,59.671090900000003,10.920329000000001,1368
FJ_RSO_647,59.842849999999999,10.66957,1367
FJ_RSO_648,60.163420000000002,11.25182,1366
FJ_RSO_649,60.186206900000002,11.441489499999999,1365
FJ_RSO_65,59.271007900000001,11.0491136,1096
FJ_RSO_650,59.074800000000003,10.94252,1364
FJ_RSO_651,60.389930900000003,11.226266300000001,1363
FJ_RSO_652,59.376494899999997,11.1852342,1362
FJ_RSO_653,59.338894099999997,10.949439399999999,1361
FJ_RSO_654,60.341880000000003,11.2835,1360
FJ_RSO_655,59.901179999999997,10.788220000000001,1359
FJ_RSO_656,60.541710000000002,11.89049,1332
FJ_RSO_657,59.326659999999997,11.302009999999999,1382
FJ_RSO_658,59.9612129,11.048515200000001,1331
FJ_RSO_659,59.93036,10.75426,1329
FJ_RSO_66,59.800173540000003,10.48106778,1095
FJ_RSO_660,60.058679099999999,11.152452500000001,1301
FJ_RSO_661,59.561059999999998,11.622249999999999,1300
FJ_RSO_662,59.085160000000002,11.443680000000001,1299
FJ_RSO_663,61.558,9.9564800000000009,1298
FJ_RSO_664,59.259380100000001,11.1075017,1297
FJ_RSO_665,59.909194200000002,11.1639065,1296
FJ_RSO_666,59.996600100000002,11.0882355,1295
FJ_RSO_668,60.1606387,11.177645500000001,1293
FJ_RSO_669,59.567113399999997,11.3890476,1292
FJ_RSO_67,60.334019400000003,11.216947599999999,1094
FJ_RSO_670,59.547461599999998,11.302205000000001,1302
FJ_RSO_671,60.107104900000003,11.149566999999999,1291
FJ_RSO_672,60.089118900000003,11.478985700000001,1289
FJ_RSO_673,59.976039999999998,10.9337707,1288
FJ_RSO_674,59.72345,11.32701,1287
FJ_RSO_675,59.541919999999998,11.12074,1286
FJ_RSO_676,59.375141300000003,11.7389086,1285
FJ_RSO_677,59.725029999999997,11.613110000000001,1284
FJ_RSO_678,59.38344,11.471880000000001,1283
FJ_RSO_679,60.0706378,11.3055211,1282
FJ_RSO_68,59.114251199999998,11.395326799999999,1093
FJ_RSO_680,59.594740000000002,11.3368,1281
FJ_RSO_681,59.737710399999997,10.758907600000001,1280
FJ_RSO_682,59.455927299999999,10.6273667,1290
FJ_RSO_683,60.229700000000001,11.525880000000001,1303
FJ_RSO_684,59.198242,10.9416528,1304
FJ_RSO_685,59.694009999999999,11.05334,1305
FJ_RSO_686,59.888066299999998,10.438698499999999,1328
FJ_RSO_687,59.135113599999997,11.247157,1327
FJ_RSO_688,59.620449999999998,10.85525,1326
FJ_RSO_689,59.182830000000003,11.39048,1325
FJ_RSO_69,59.124841099999998,11.322404799999999,1117
FJ_RSO_690,59.22392,10.906689999999999,1324
FJ_RSO_691,59.680689999999998,11.021420000000001,1323
FJ_RSO_692,60.093209999999999,11.36178,1322
FJ_RSO_693,59.588059000000001,5.5794199999999998,1321
FJ_RSO_694,59.437159999999999,10.9345991,1320
FJ_RSO_695,59.505099999999999,11.201449999999999,1319
FJ_RSO_696,59.780553900000001,10.460075700000001,1318
FJ_RSO_697,59.225184200000001,10.949274300000001,1317
FJ_RSO_698,59.603610000000003,11.418380000000001,1316
FJ_RSO_699,59.430570000000003,11.67041,1315
FJ_RSO_7,59.863026400000003,11.095428800000001,1154
FJ_RSO_70,59.185555399999998,11.078322399999999,1170
FJ_RSO_700,59.56758,11.61861,1314
FJ_RSO_701,59.205664400000003,10.930015900000001,1313
FJ_RSO_702,59.979915300000002,11.1021144,1312
FJ_RSO_703,59.880769999999998,10.50577,1311
FJ_RSO_704,59.369889999999998,10.72927,1310
FJ_RSO_705,59.681340800000001,10.7372184,1309
FJ_RSO_706,59.852506400000003,10.6561378,1308
FJ_RSO_707,59.8298664,11.145228299999999,1307
FJ_RSO_708,59.653880000000001,10.88278,1306
FJ_RSO_709,59.247001500000003,10.8983673,1330
FJ_RSO_71,59.848219999999998,10.66438,1171
FJ_RSO_710,60.077539899999998,11.0087209,1383
FJ_RSO_711,59.983919999999998,10.96308,1384
FJ_RSO_712,59.732120000000002,11.03153,1385
FJ_RSO_713,59.598406099999998,10.929541199999999,1461
FJ_RSO_714,59.598406099999998,10.929541199999999,1460
FJ_RSO_715,60.131238699999997,11.1043801,1459
FJ_RSO_716,60.123675800000001,11.469103,1458
FJ_RSO_717,59.218025699999998,10.9351936,1457
FJ_RSO_718,59.836120000000001,11.15612,1456
FJ_RSO_719,59.550644900000002,11.316837400000001,1455
FJ_RSO_72,59.935465499999999,10.6873872,1172
FJ_RSO_720,60.327522500000001,11.2046963,1454
FJ_RSO_721,59.329849099999997,10.956005299999999,1453
FJ_RSO_722,59.257351200000002,11.100592799999999,1452
FJ_RSO_723,59.596330000000002,11.133699999999999,1451
FJ_RSO_724,59.64508,10.920579999999999,1450
FJ_RSO_725,60.366872000000001,11.197179999999999,1449
FJ_RSO_726,59.809759999999997,10.68464,1448
FJ_RSO_727,59.426687999999999,11.0856575,1447
FJ_RSO_728,59.328980000000001,10.68627,1446
FJ_RSO_729,60.326650700000002,11.204728100000001,1445
FJ_RSO_73,60.258049800000002,11.2913789,1248
FJ_RSO_730,59.2680796,11.181214600000001,1444
FJ_RSO_731,60.018129999999999,11.027900000000001,1443
FJ_RSO_732,60.42718,10.96449,1442
FJ_RSO_733,59.471708499999998,11.203386200000001,1441
FJ_RSO_734,59.855400500000002,11.5282021,1440
FJ_RSO_735,59.144921400000001,11.2758191,1439
FJ_RSO_736,59.730167799999997,11.052668300000001,1462
FJ_RSO_737,59.92015,11.38514,1464
FJ_RSO_738,59.001899999999999,11.48859,1489
FJ_RSO_739,59.35613,11.504479999999999,1465
FJ_RSO_74,59.2894966,11.1422165,1247
FJ_RSO_740,59.907547899999997,10.7735176,1488
FJ_RSO_741,59.984895799999997,11.5104179,1487
FJ_RSO_742,59.920825299999997,11.485569099999999,1486
FJ_RSO_743,59.711834600000003,11.0862865,1485
FJ_RSO_744,59.037091400000001,11.0121126,1484
FJ_RSO_745,60.087661099999998,10.999977400000001,1483
FJ_RSO_746,60.320169999999997,11.06902,1482
FJ_RSO_748,59.294334499999998,10.7837546,1480
FJ_RSO_749,59.282519999999998,11.06657,1479
FJ_RSO_75,59.931750000000001,11.01676,1246
FJ_RSO_750,59.417997800000002,11.204970700000001,1478
FJ_RSO_751,60.108900200000001,11.5377335,1477
FJ_RSO_752,59.990296100000002,11.0230721,1476
FJ_RSO_754,59.9255,10.63997,1474
FJ_RSO_755,60.052514899999998,10.864743600000001,1473
FJ_RSO_756,59.960805499999999,11.205285200000001,1472
FJ_RSO_757,59.3370435,10.717002600000001,1471
FJ_RSO_758,59.259118299999997,11.157255899999999,1470
FJ_RSO_759,59.89808,10.83362,1469
FJ_RSO_76,59.916580600000003,10.435371699999999,1245
FJ_RSO_760,63.4330347,10.415895300000001,1468
FJ_RSO_761,59.987229999999997,11.2485473,1467
FJ_RSO_762,59.644370000000002,11.048170000000001,1466
FJ_RSO_763,59.320069799999999,11.238203,1438
FJ_RSO_764,59.384182500000001,10.6578882,1437
FJ_RSO_765,59.375239999999998,11.170859999999999,1436
FJ_RSO_766,59.212817999999999,11.2317716,1435
FJ_RSO_767,59.907829999999997,10.769310000000001,1407
FJ_RSO_768,59.701774499999999,10.773662699999999,1406
FJ_RSO_769,59.3042704,11.0429285,1405
FJ_RSO_77,59.909080000000003,10.780530000000001,1244
FJ_RSO_770,59.752198800000002,10.7034819,1404
FJ_RSO_771,59.179740000000002,11.37068,1403
FJ_RSO_772,63.570793399999999,9.1904915999999997,1402
FJ_RSO_773,59.57788,11.25282,1401
FJ_RSO_774,59.989249999999998,11.10454,1400
FJ_RSO_776,59.614060000000002,11.07569,1398
FJ_RSO_777,59.671090900000003,10.920329000000001,1408
FJ_RSO_778,59.8767505,10.4776372,1397
FJ_RSO_779,59.265270000000001,11.0207,1395
FJ_RSO_78,60.372388600000001,10.9208654,1243
FJ_RSO_780,59.580693199999999,11.1399331,1394
FJ_RSO_781,60.067974,11.148152100000001,1393
FJ_RSO_782,59.381499699999999,10.7098666,1392
FJ_RSO_783,59.919564399999999,11.5965147,1391
FJ_RSO_784,60.249935600000001,11.5884716,1390
FJ_RSO_785,59.550600000000003,10.865,1389
FJ_RSO_786,59.9014673,11.5929152,1388
FJ_RSO_787,59.644159999999999,10.967879999999999,1387
FJ_RSO_788,59.875889999999998,10.479660000000001,1386
FJ_RSO_789,59.925505399999999,11.2067885,1396
FJ_RSO_79,59.136713,10.2216381,1242
FJ_RSO_790,59.339010000000002,10.80542,1409
FJ_RSO_791,59.328110000000002,10.915290000000001,1410
FJ_RSO_792,60.012400900000003,11.048596099999999,1411
FJ_RSO_793,59.719230000000003,11.479900000000001,1434
FJ_RSO_794,59.384155300000003,10.705986100000001,1433
FJ_RSO_795,60.103610000000003,10.882289999999999,1432
FJ_RSO_796,63.9572365,11.3272905,1431
FJ_RSO_797,59.297375700000003,11.359906499999999,1430
FJ_RSO_798,59.297375700000003,11.359906499999999,1429
FJ_RSO_799,60.094619999999999,11.040929999999999,1428
FJ_RSO_8,59.969070000000002,11.00855,1153
FJ_RSO_80,59.974490000000003,10.47536,1241
FJ_RSO_800,59.964619999999996,10.366669999999999,1427
FJ_RSO_801,59.791139999999999,11.4855333,1426
FJ_RSO_802,59.246560000000002,11.486649999999999,1425
FJ_RSO_803,59.9459594,10.8421758,1424
FJ_RSO_804,59.309109999999997,10.86763,1423
FJ_RSO_805,59.939639999999997,11.39203,1422
FJ_RSO_806,59.600589999999997,11.247170000000001,1421
FJ_RSO_807,59.41525,10.79496,1420
FJ_RSO_808,60.543949099999999,10.659431100000001,1419
FJ_RSO_809,59.874546500000001,11.802666800000001,1418
FJ_RSO_81,60.1234909,10.8068197,1240
FJ_RSO_810,59.842722100000003,10.688590899999999,1417
FJ_RSO_811,59.474229999999999,11.24239,1416
FJ_RSO_812,60.100360000000002,10.892200000000001,1415
FJ_RSO_813,59.24662,11.70989,1414
FJ_RSO_814,59.334901199999997,10.806380300000001,1413
FJ_RSO_815,59.584478099999998,11.562493999999999,1412
FJ_RSO_816,59.062193800000003,11.073478400000001,853
FJ_RSO_817,59.078229999999998,10.945259999999999,852
FJ_RSO_818,59.580069999999999,11.56109,851
FJ_RSO_819,59.944850000000002,10.762409999999999,425
FJ_RSO_82,60.497255799999998,11.139478,1239
FJ_RSO_820,59.216389999999997,11.27168,289
FJ_RSO_821,59.936791399999997,10.5106076,288
FJ_RSO_822,59.887909700000002,11.578690399999999,287
FJ_RSO_823,59.63438,11.289490000000001,286
FJ_RSO_824,59.846659799999998,11.347991800000001,285
FJ_RSO_825,59.939259999999997,10.80152,284
FJ_RSO_826,59.655343500000001,11.1474365,283
FJ_RSO_827,59.580010000000001,10.88696,282
FJ_RSO_828,59.569522800000001,10.600806800000001,281
FJ_RSO_829,59.796698300000003,10.615532,280
FJ_RSO_83,59.945489899999998,10.7302725,1238
FJ_RSO_830,59.639798399999997,11.3538744,290
FJ_RSO_831,59.794694999999997,10.431841800000001,279
FJ_RSO_832,59.682169999999999,11.33775,277
FJ_RSO_833,60.160232800000003,11.084336,276
FJ_RSO_834,59.787399999999998,11.467169999999999,275
FJ_RSO_835,59.787506200000003,11.269928999999999,274
FJ_RSO_836,59.956899999999997,10.51693,1
FJ_RSO_837,59.500190000000003,11.27768,272
FJ_RSO_838,59.195103099999997,11.241122499999999,271
FJ_RSO_839,59.797809999999998,10.389950000000001,270
FJ_RSO_84,59.927599999999998,11.077019999999999,1237
FJ_RSO_840,59.527799999999999,11.64706,269
FJ_RSO_841,59.619819999999997,10.89331,268
FJ_RSO_842,59.865037299999997,10.4992801,278
FJ_RSO_844,59.477490299999999,10.7850877,292
FJ_RSO_845,59.247810000000001,11.03256,293
FJ_RSO_846,60.339010000000002,11.279769999999999,316
FJ_RSO_847,59.807227699999999,10.7894606,315
FJ_RSO_848,60.02319,10.930300000000001,314
FJ_RSO_849,59.711286700000002,11.5440775,313
FJ_RSO_85,59.338079999999998,11.46632,1236
FJ_RSO_850,59.714016700000002,11.441687099999999,312
FJ_RSO_851,59.561120000000003,10.986510000000001,311
FJ_RSO_852,59.764402400000002,10.8619194,310
FJ_RSO_853,59.784089999999999,10.816129999999999,309
FJ_RSO_854,60.415219999999998,11.05383,308
FJ_RSO_855,60.022779999999997,10.92787,307
FJ_RSO_856,59.665722299999999,10.8074873,306
FJ_RSO_857,59.789571000000002,10.8769899,305
FJ_RSO_858,59.431069999999998,11.670389999999999,304
FJ_RSO_86,59.959389600000002,10.78978,1235
FJ_RSO_860,59.883982799999998,11.2161516,302
FJ_RSO_861,59.936683100000003,10.671466000000001,301
FJ_RSO_862,59.920050000000003,10.969369199999999,300
FJ_RSO_863,59.734337500000002,11.180740800000001,299
FJ_RSO_864,59.820158999999997,10.804101599999999,298
FJ_RSO_865,60.213714099999997,11.38052502,297
FJ_RSO_866,59.464790299999997,11.0007918,296
FJ_RSO_867,59.814383300000003,11.5239837,295
FJ_RSO_868,59.755425700000004,10.8564708,294
FJ_RSO_869,59.668849600000001,10.8085469,267
FJ_RSO_87,59.3203812,10.905447300000001,1234
FJ_RSO_870,59.599060000000001,11.17596,317
FJ_RSO_871,59.909895310000003,10.98496329,266
FJ_RSO_872,59.100705699999999,10.936019099999999,264
FJ_RSO_873,59.7972927,10.6146698,236
FJ_RSO_874,60.280749999999998,11.33132,235
FJ_RSO_875,60.131543800000003,11.0810999,234
FJ_RSO_876,59.141088699999997,11.2657036,233
FJ_RSO_877,59.190455800000002,10.9197565,232
FJ_RSO_878,59.638390000000001,10.959009999999999,231
FJ_RSO_879,60.423729999999999,11.065009999999999,230
FJ_RSO_88,59.4172017,10.974736399999999,1233
FJ_RSO_880,60.128639999999997,11.501849999999999,229
FJ_RSO_881,59.887259999999998,11.19937,228
FJ_RSO_882,58.984529999999999,11.64068,227
FJ_RSO_883,59.2363,11.154809999999999,237
FJ_RSO_884,59.9200351,10.6149944,226
FJ_RSO_885,60.149650000000001,11.30771,224
FJ_RSO_886,60.054143000000003,11.3751924,223
FJ_RSO_887,59.547701000000004,10.745008199999999,222
FJ_RSO_888,59.793335599999999,10.483194599999999,221
FJ_RSO_889,59.2554114,10.910499400000001,220
FJ_RSO_89,61.530469099999998,6.36435,1232
FJ_RSO_890,60.321109999999997,11.2774,219
FJ_RSO_891,59.915528500000001,10.605718,218
FJ_RSO_892,59.9351384,10.8135297,217
FJ_RSO_893,58.637599299999998,6.0913671999999996,216
FJ_RSO_894,59.217820400000001,10.911008499999999,215
FJ_RSO_895,59.131799999999998,11.41751,225
FJ_RSO_896,59.932709600000003,10.615557000000001,238
FJ_RSO_897,59.334479999999999,10.840820000000001,239
FJ_RSO_898,59.879858200000001,10.6015008,240
FJ_RSO_899,60.461245599999998,11.060012800000001,263
FJ_RSO_9,59.666339200000003,10.2231904,1152
FJ_RSO_90,60.090313000000002,11.388867400000001,1231
FJ_RSO_900,60.124850000000002,11.302670000000001,262
FJ_RSO_901,59.943689999999997,11.58005,261
FJ_RSO_902,59.579086799999999,11.163020700000001,260
FJ_RSO_903,59.133039599999996,11.2143084,259
FJ_RSO_904,60.33755,11.17892,258
FJ_RSO_905,60.272329999999997,11.23776,257
FJ_RSO_906,59.910739999999997,11.57301,256
FJ_RSO_907,59.837429999999998,10.505570000000001,255
FJ_RSO_908,59.778802300000002,10.7083113,254
FJ_RSO_909,59.451035300000001,11.342889899999999,253
FJ_RSO_91,60.610014,10.367779000000001,1230
FJ_RSO_911,60.361244599999999,11.278074999999999,251
FJ_RSO_912,59.413719999999998,11.431900000000001,250
